Class,Field,Type,Description Rating,Has Example?
ExcelScript.Range,getWidth(),Method,Fine,false
ExcelScript.Range,getWorksheet(),Method,Poor,false
ExcelScript.Range,group(groupOption),Method,Poor,false
ExcelScript.Range,hideGroupDetails(groupOption),Method,Poor,false
ExcelScript.Range,insert(shift),Method,Good,true
ExcelScript.Range,merge(across),Method,Fine,false
ExcelScript.Range,moveTo(destinationRange),Method,Good,false
ExcelScript.Range,removeDuplicates(columns,Method,Fine,false
ExcelScript.Range,replaceAll(text,Method,Fine,true
ExcelScript.Range,select(),Method,Poor,false
ExcelScript.Range,setColumnHidden(columnHidden),Method,Good,false
ExcelScript.Range,setDirty(),Method,Fine,false
ExcelScript.Range,setFormula(formula),Method,Good,true
ExcelScript.Range,setFormulaLocal(formulaLocal),Method,Good,false
ExcelScript.Range,setFormulaR1C1(formulaR1C1),Method,Good,false
ExcelScript.Range,setFormulas(formulas),Method,Good,true
ExcelScript.Range,setFormulasLocal(formulasLocal),Method,Good,false
ExcelScript.Range,setFormulasR1C1(formulasR1C1),Method,Good,false
ExcelScript.Range,setHyperlink(hyperlink),Method,Poor,true
ExcelScript.Range,setNumberFormat(numberFormat),Method,Good,true
ExcelScript.Range,setNumberFormatLocal(numberFormatLocal),Method,Good,true
ExcelScript.Range,setNumberFormats(numberFormats),Method,Poor,false
ExcelScript.Range,setNumberFormatsLocal(numberFormatsLocal),Method,Good,false
ExcelScript.Range,setPredefinedCellStyle(predefinedCellStyle),Method,Good,false
ExcelScript.Range,setRowHidden(rowHidden),Method,Good,false
ExcelScript.Range,setValue(value),Method,Good,false
ExcelScript.Range,setValues(values),Method,Good,true
ExcelScript.Range,showCard(),Method,Fine,false
ExcelScript.Range,showGroupDetails(groupOption),Method,Poor,false
ExcelScript.Range,ungroup(groupOption),Method,Poor,false
ExcelScript.Range,unmerge(),Method,Poor,false
ExcelScript.RangeAreas,N/A,Class,Fine,true
ExcelScript.RangeAreas,addConditionalFormat(type),Method,Fine,false
ExcelScript.RangeAreas,calculate(),Method,Poor,false
ExcelScript.RangeAreas,clear(applyTo),Method,Fine,true
ExcelScript.RangeAreas,clearAllConditionalFormats(),Method,Fine,false
ExcelScript.RangeAreas,convertDataTypeToText(),Method,Fine,false
ExcelScript.RangeAreas,copyFrom(sourceRange,Method,Good,false
ExcelScript.RangeAreas,getAddress(),Method,Good,false
ExcelScript.RangeAreas,getAddressLocal(),Method,Poor,false
ExcelScript.RangeAreas,getAreaCount(),Method,Fine,false
ExcelScript.RangeAreas,getAreas(),Method,Fine,false
ExcelScript.RangeAreas,getCellCount(),Method,Good,false
ExcelScript.RangeAreas,getConditionalFormat(id),Method,Poor,false
ExcelScript.RangeAreas,getConditionalFormats(),Method,Fine,false
ExcelScript.RangeAreas,getDataValidation(),Method,Fine,false
ExcelScript.RangeAreas,getEntireColumn(),Method,Fine,false
ExcelScript.RangeAreas,getEntireRow(),Method,Fine,false
ExcelScript.RangeAreas,getFormat(),Method,Fine,true
ExcelScript.RangeAreas,getIntersection(anotherRange),Method,Good,false
ExcelScript.RangeAreas,getIsEntireColumn(),Method,Fine,false
ExcelScript.RangeAreas,getIsEntireRow(),Method,Fine,false
ExcelScript.RangeAreas,getOffsetRangeAreas(rowOffset,Method,Good,false
ExcelScript.RangeAreas,getPredefinedCellStyle(),Method,Good,false
ExcelScript.RangeAreas,getSpecialCells(cellType,Method,Good,false
ExcelScript.RangeAreas,getTables(fullyContained),Method,Fine,false
ExcelScript.RangeAreas,getUsedRangeAreas(valuesOnly),Method,Good,false
ExcelScript.RangeAreas,getWorksheet(),Method,Poor,false
ExcelScript.RangeAreas,setDirty(),Method,Fine,false
ExcelScript.RangeAreas,setPredefinedCellStyle(predefinedCellStyle),Method,Good,false
ExcelScript.RangeBorder,N/A,Class,Poor,false
ExcelScript.RangeBorder,getColor(),Method,Fine,false
ExcelScript.RangeBorder,getSideIndex(),Method,Good,false
ExcelScript.RangeBorder,getStyle(),Method,Good,false
ExcelScript.RangeBorder,getTintAndShade(),Method,Good,false
ExcelScript.RangeBorder,getWeight(),Method,Good,false
ExcelScript.RangeBorder,setColor(color),Method,Fine,false
ExcelScript.RangeBorder,setStyle(style),Method,Good,true
ExcelScript.RangeBorder,setTintAndShade(tintAndShade),Method,Good,false
ExcelScript.RangeBorder,setWeight(weight),Method,Good,false
ExcelScript.RangeCopyType,N/A,Class,Missing,true
ExcelScript.RangeCopyType,all,EnumField,Missing,false
ExcelScript.RangeCopyType,formats,EnumField,Missing,false
ExcelScript.RangeCopyType,formulas,EnumField,Missing,false
ExcelScript.RangeCopyType,values,EnumField,Missing,false
ExcelScript.RangeFill,N/A,Class,Poor,true
ExcelScript.RangeFill,clear(),Method,Poor,true
ExcelScript.RangeFill,getColor(),Method,Fine,false
ExcelScript.RangeFill,getPattern(),Method,Good,false
ExcelScript.RangeFill,getPatternColor(),Method,Fine,false
ExcelScript.RangeFill,getPatternTintAndShade(),Method,Good,false
ExcelScript.RangeFill,getTintAndShade(),Method,Good,false
ExcelScript.RangeFill,setColor(color),Method,Fine,true
ExcelScript.RangeFill,setPattern(pattern),Method,Good,false
ExcelScript.RangeFill,setPatternColor(patternColor),Method,Fine,false
ExcelScript.RangeFill,setPatternTintAndShade(patternTintAndShade),Method,Good,false
ExcelScript.RangeFill,setTintAndShade(tintAndShade),Method,Good,false
ExcelScript.RangeFont,N/A,Class,Fine,true
ExcelScript.RangeFont,getBold(),Method,Poor,false
ExcelScript.RangeFont,getColor(),Method,Fine,false
ExcelScript.RangeFont,getItalic(),Method,Poor,false
ExcelScript.RangeFont,getName(),Method,Good,false
ExcelScript.RangeFont,getSize(),Method,Poor,false
ExcelScript.RangeFont,getStrikethrough(),Method,Good,false
ExcelScript.RangeFont,getSubscript(),Method,Good,false
ExcelScript.RangeFont,getSuperscript(),Method,Good,false
ExcelScript.RangeFont,getTintAndShade(),Method,Good,false
ExcelScript.RangeFont,getUnderline(),Method,Good,false
ExcelScript.RangeFont,setBold(bold),Method,Poor,true
ExcelScript.RangeFont,setColor(color),Method,Fine,false
ExcelScript.RangeFont,setItalic(italic),Method,Poor,false
ExcelScript.RangeFont,setName(name),Method,Good,true
ExcelScript.RangeFont,setSize(size),Method,Poor,true
ExcelScript.RangeFont,setStrikethrough(strikethrough),Method,Good,false
ExcelScript.RangeFont,setSubscript(subscript),Method,Good,false
ExcelScript.RangeFont,setSuperscript(superscript),Method,Good,false
ExcelScript.RangeFont,setTintAndShade(tintAndShade),Method,Good,false
ExcelScript.RangeFont,setUnderline(underline),Method,Good,false
ExcelScript.RangeFormat,N/A,Class,Fine,false
ExcelScript.RangeFormat,adjustIndent(amount),Method,Good,false
ExcelScript.RangeFormat,autofitColumns(),Method,Fine,true
ExcelScript.RangeFormat,autofitRows(),Method,Fine,true
ExcelScript.RangeFormat,getAutoIndent(),Method,Fine,false
ExcelScript.RangeFormat,getBorders(),Method,Fine,false
ExcelScript.RangeFormat,getColumnWidth(),Method,Good,true
ExcelScript.RangeFormat,getFill(),Method,Poor,true
ExcelScript.RangeFormat,getFont(),Method,Poor,true
ExcelScript.RangeFormat,getHorizontalAlignment(),Method,Good,false
ExcelScript.RangeFormat,getIndentLevel(),Method,Fine,false
ExcelScript.RangeFormat,getProtection(),Method,Poor,false
ExcelScript.RangeFormat,getRangeBorder(index),Method,Poor,true
ExcelScript.RangeFormat,getRangeBorderTintAndShade(),Method,Good,false
ExcelScript.RangeFormat,getReadingOrder(),Method,Poor,false
ExcelScript.RangeFormat,getRowHeight(),Method,Good,true
ExcelScript.RangeFormat,getShrinkToFit(),Method,Fine,false
ExcelScript.RangeFormat,getTextOrientation(),Method,Good,false
ExcelScript.RangeFormat,getUseStandardHeight(),Method,Good,false
ExcelScript.RangeFormat,getUseStandardWidth(),Method,Good,false
ExcelScript.RangeFormat,getVerticalAlignment(),Method,Good,false
ExcelScript.RangeFormat,getWrapText(),Method,Good,false
ExcelScript.RangeFormat,setAutoIndent(autoIndent),Method,Fine,false
ExcelScript.RangeFormat,setColumnWidth(columnWidth),Method,Good,true
ExcelScript.RangeFormat,setHorizontalAlignment(horizontalAlignment),Method,Good,false
ExcelScript.RangeFormat,setIndentLevel(indentLevel),Method,Fine,false
ExcelScript.RangeFormat,setRangeBorderTintAndShade(rangeBorderTintAndShade),Method,Good,false
ExcelScript.RangeFormat,setReadingOrder(readingOrder),Method,Poor,false
ExcelScript.RangeFormat,setRowHeight(rowHeight),Method,Good,true
ExcelScript.RangeFormat,setShrinkToFit(shrinkToFit),Method,Fine,false
ExcelScript.RangeFormat,setTextOrientation(textOrientation),Method,Good,false
ExcelScript.RangeFormat,setUseStandardHeight(useStandardHeight),Method,Good,false
ExcelScript.RangeFormat,setUseStandardWidth(useStandardWidth),Method,Good,false
ExcelScript.RangeFormat,setVerticalAlignment(verticalAlignment),Method,Good,false
ExcelScript.RangeFormat,setWrapText(wrapText),Method,Good,false
ExcelScript.RangeHyperlink,N/A,Class,Fine,false
ExcelScript.RangeHyperlink,address,Method,Poor,false
ExcelScript.RangeHyperlink,documentReference,Method,Poor,false
ExcelScript.RangeHyperlink,screenTip,Method,Poor,false
ExcelScript.RangeHyperlink,textToDisplay,Method,Fine,false
ExcelScript.RangeSort,N/A,Class,Poor,false
ExcelScript.RangeSort,apply(fields,Method,Poor,false
ExcelScript.RangeUnderlineStyle,N/A,Class,Missing,false
ExcelScript.RangeUnderlineStyle,double,EnumField,Missing,false
ExcelScript.RangeUnderlineStyle,doubleAccountant,EnumField,Missing,false
ExcelScript.RangeUnderlineStyle,none,EnumField,Missing,false
ExcelScript.RangeUnderlineStyle,single,EnumField,Missing,false
ExcelScript.RangeUnderlineStyle,singleAccountant,EnumField,Missing,false
ExcelScript.RangeValue,N/A,Class,Missing,false
ExcelScript.RangeValueType,N/A,Class,Missing,false
ExcelScript.RangeValueType,boolean,EnumField,Missing,false
ExcelScript.RangeValueType,double,EnumField,Missing,false
ExcelScript.RangeValueType,empty,EnumField,Missing,false
ExcelScript.RangeValueType,error,EnumField,Missing,false
ExcelScript.RangeValueType,integer,EnumField,Missing,false
ExcelScript.RangeValueType,richValue,EnumField,Missing,false
ExcelScript.RangeValueType,string,EnumField,Missing,false
ExcelScript.RangeValueType,unknown,EnumField,Missing,false
ExcelScript.RangeView,N/A,Class,Fine,true
ExcelScript.RangeView,getCellAddresses(),Method,Poor,false
ExcelScript.RangeView,getColumnCount(),Method,Poor,false
ExcelScript.RangeView,getFormulas(),Method,Good,false
ExcelScript.RangeView,getFormulasLocal(),Method,Good,false
ExcelScript.RangeView,getFormulasR1C1(),Method,Good,false
ExcelScript.RangeView,getIndex(),Method,Fine,false
ExcelScript.RangeView,getNumberFormat(),Method,Poor,false
ExcelScript.RangeView,getRange(),Method,Fine,true
ExcelScript.RangeView,getRowCount(),Method,Poor,false
ExcelScript.RangeView,getRows(),Method,Fine,false
ExcelScript.RangeView,getText(),Method,Good,false
ExcelScript.RangeView,getValues(),Method,Good,false
ExcelScript.RangeView,getValueTypes(),Method,Poor,false
ExcelScript.RangeView,setFormulas(formulas),Method,Good,false
ExcelScript.RangeView,setFormulasLocal(formulasLocal),Method,Good,false
ExcelScript.RangeView,setFormulasR1C1(formulasR1C1),Method,Good,false
ExcelScript.RangeView,setNumberFormat(numberFormat),Method,Poor,false
ExcelScript.RangeView,setValues(values),Method,Good,false
ExcelScript.ReadingOrder,N/A,Class,Missing,false
ExcelScript.ReadingOrder,context,EnumField,Good,false
ExcelScript.ReadingOrder,leftToRight,EnumField,Poor,false
ExcelScript.ReadingOrder,rightToLeft,EnumField,Poor,false
ExcelScript.RemoveDuplicatesResult,N/A,Class,Poor,false
ExcelScript.RemoveDuplicatesResult,getRemoved(),Method,Poor,false
ExcelScript.RemoveDuplicatesResult,getUniqueRemaining(),Method,Fine,false
ExcelScript.ReplaceCriteria,N/A,Class,Poor,false
ExcelScript.ReplaceCriteria,completeMatch,Method,Good,true
ExcelScript.ReplaceCriteria,matchCase,Method,Good,true
ExcelScript.RowColumnPivotHierarchy,N/A,Class,Poor,false
ExcelScript.RowColumnPivotHierarchy,getFields(),Method,Poor,false
ExcelScript.RowColumnPivotHierarchy,getId(),Method,Poor,false
ExcelScript.RowColumnPivotHierarchy,getName(),Method,Poor,false
ExcelScript.RowColumnPivotHierarchy,getPivotField(name),Method,Good,false
ExcelScript.RowColumnPivotHierarchy,getPosition(),Method,Poor,false
ExcelScript.RowColumnPivotHierarchy,setName(name),Method,Poor,false
ExcelScript.RowColumnPivotHierarchy,setPosition(position),Method,Poor,false
ExcelScript.RowColumnPivotHierarchy,setToDefault(),Method,Poor,false
ExcelScript.SearchCriteria,N/A,Class,Poor,true
ExcelScript.SearchCriteria,completeMatch,Method,Good,false
ExcelScript.SearchCriteria,matchCase,Method,Good,false
ExcelScript.SearchCriteria,searchDirection,Method,Good,false
ExcelScript.SearchDirection,N/A,Class,Poor,true
ExcelScript.SearchDirection,backwards,EnumField,Poor,false
ExcelScript.SearchDirection,forward,EnumField,Poor,false
ExcelScript.Shape,N/A,Class,Good,false
ExcelScript.Shape,copyTo(destinationSheet),Method,Good,false
ExcelScript.Shape,delete(),Method,Poor,false
ExcelScript.Shape,getAltTextDescription(),Method,Poor,false
ExcelScript.Shape,getAltTextTitle(),Method,Poor,false
ExcelScript.Shape,getAsImage(format),Method,Good,false
ExcelScript.Shape,getConnectionSiteCount(),Method,Poor,false
ExcelScript.Shape,getFill(),Method,Poor,false
ExcelScript.Shape,getGeometricShape(),Method,Good,false
ExcelScript.Shape,getGeometricShapeType(),Method,Good,false
ExcelScript.Shape,getGroup(),Method,Good,false
ExcelScript.Shape,getHeight(),Method,Good,false
ExcelScript.Shape,getId(),Method,Poor,false
ExcelScript.Shape,getImage(),Method,Good,true
ExcelScript.Shape,getImageAsBase64(format),Method,Good,false
ExcelScript.Shape,getLeft(),Method,Good,false
ExcelScript.Shape,getLevel(),Method,Good,false
ExcelScript.Shape,getLine(),Method,Good,false
ExcelScript.Shape,getLineFormat(),Method,Poor,false
ExcelScript.Shape,getLockAspectRatio(),Method,Fine,false
ExcelScript.Shape,getName(),Method,Poor,false
ExcelScript.Shape,getParentGroup(),Method,Poor,false
ExcelScript.Shape,getPlacement(),Method,Fine,false
ExcelScript.Shape,getRotation(),Method,Poor,false
ExcelScript.Shape,getTextFrame(),Method,Good,false
ExcelScript.Shape,getTop(),Method,Good,false
ExcelScript.Shape,getType(),Method,Good,false
ExcelScript.Shape,getVisible(),Method,Poor,false
ExcelScript.Shape,getWidth(),Method,Good,false
ExcelScript.Shape,getZOrderPosition(),Method,Fine,false
ExcelScript.Shape,incrementLeft(increment),Method,Fine,false
ExcelScript.Shape,incrementRotation(increment),Method,Good,false
ExcelScript.Shape,incrementTop(increment),Method,Fine,false
ExcelScript.Shape,scaleHeight(scaleFactor,Method,Good,false
ExcelScript.Shape,scaleWidth(scaleFactor,Method,Good,false
ExcelScript.Shape,setAltTextDescription(altTextDescription),Method,Poor,false
ExcelScript.Shape,setAltTextTitle(altTextTitle),Method,Poor,false
ExcelScript.Shape,setGeometricShapeType(geometricShapeType),Method,Good,false
ExcelScript.Shape,setHeight(height),Method,Good,false
ExcelScript.Shape,setLeft(left),Method,Good,false
ExcelScript.Shape,setLockAspectRatio(lockAspectRatio),Method,Fine,false
ExcelScript.Shape,setName(name),Method,Poor,false
ExcelScript.Shape,setPlacement(placement),Method,Fine,false
ExcelScript.Shape,setRotation(rotation),Method,Poor,false
ExcelScript.Shape,setTop(top),Method,Good,false
ExcelScript.Shape,setVisible(visible),Method,Poor,false
ExcelScript.Shape,setWidth(width),Method,Good,false
ExcelScript.Shape,setZOrder(position),Method,Fine,false
ExcelScript.ShapeAutoSize,N/A,Class,Poor,false
ExcelScript.ShapeAutoSize,autoSizeMixed,EnumField,Poor,false
ExcelScript.ShapeAutoSize,autoSizeNone,EnumField,Poor,false
ExcelScript.ShapeAutoSize,autoSizeShapeToFitText,EnumField,Poor,false
ExcelScript.ShapeAutoSize,autoSizeTextToFitShape,EnumField,Poor,false
ExcelScript.ShapeFill,N/A,Class,Poor,false
ExcelScript.ShapeFill,clear(),Method,Poor,false
ExcelScript.ShapeFill,getForegroundColor(),Method,Fine,false
ExcelScript.ShapeFill,getTransparency(),Method,Good,false
ExcelScript.ShapeFill,getType(),Method,Good,false
ExcelScript.ShapeFill,setForegroundColor(foregroundColor),Method,Fine,false
ExcelScript.ShapeFill,setSolidColor(color),Method,Good,false
ExcelScript.ShapeFill,setTransparency(transparency),Method,Good,false
ExcelScript.ShapeFillType,N/A,Class,Poor,false
ExcelScript.ShapeFillType,gradient,EnumField,Poor,false
ExcelScript.ShapeFillType,mixed,EnumField,Poor,false
ExcelScript.ShapeFillType,noFill,EnumField,Poor,false
ExcelScript.ShapeFillType,pattern,EnumField,Poor,false
ExcelScript.ShapeFillType,pictureAndTexture,EnumField,Poor,false
ExcelScript.ShapeFillType,solid,EnumField,Poor,false
ExcelScript.ShapeFont,N/A,Class,Fine,false
ExcelScript.ShapeFont,getBold(),Method,Good,false
ExcelScript.ShapeFont,getColor(),Method,Good,false
ExcelScript.ShapeFont,getItalic(),Method,Good,false
ExcelScript.ShapeFont,getName(),Method,Good,false
ExcelScript.ShapeFont,getSize(),Method,Good,false
ExcelScript.ShapeFont,getUnderline(),Method,Good,false
ExcelScript.ShapeFont,setBold(bold),Method,Good,false
ExcelScript.ShapeFont,setColor(color),Method,Good,false
ExcelScript.ShapeFont,setItalic(italic),Method,Good,false
ExcelScript.ShapeFont,setName(name),Method,Good,false
ExcelScript.ShapeFont,setSize(size),Method,Good,false
ExcelScript.ShapeFont,setUnderline(underline),Method,Good,false
ExcelScript.ShapeFontUnderlineStyle,N/A,Class,Poor,false
ExcelScript.ShapeFontUnderlineStyle,dash,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dashHeavy,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dashLong,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dashLongHeavy,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dotDash,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dotDashHeavy,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dotDotDash,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dotDotDashHeavy,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dotted,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,dottedHeavy,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,double,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,heavy,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,none,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,single,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,wavy,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,wavyDouble,EnumField,Missing,false
ExcelScript.ShapeFontUnderlineStyle,wavyHeavy,EnumField,Missing,false
ExcelScript.ShapeGroup,N/A,Class,Good,false
ExcelScript.ShapeGroup,getGroupShape(),Method,Poor,false
ExcelScript.ShapeGroup,getId(),Method,Poor,false
ExcelScript.ShapeGroup,getShape(key),Method,Poor,false
ExcelScript.ShapeGroup,getShapes(),Method,Poor,false
ExcelScript.ShapeGroup,ungroup(),Method,Poor,false
ExcelScript.ShapeLineDashStyle,N/A,Class,Poor,false
ExcelScript.ShapeLineDashStyle,dash,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,dashDot,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,dashDotDot,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,longDash,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,longDashDot,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,longDashDotDot,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,roundDot,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,solid,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,squareDot,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,systemDash,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,systemDashDot,EnumField,Missing,false
ExcelScript.ShapeLineDashStyle,systemDot,EnumField,Missing,false
ExcelScript.ShapeLineFormat,N/A,Class,Good,false
ExcelScript.ShapeLineFormat,getColor(),Method,Fine,false
ExcelScript.ShapeLineFormat,getDashStyle(),Method,Good,false
ExcelScript.ShapeLineFormat,getStyle(),Method,Good,false
ExcelScript.ShapeLineFormat,getTransparency(),Method,Good,false
ExcelScript.ShapeLineFormat,getVisible(),Method,Good,false
ExcelScript.ShapeLineFormat,getWeight(),Method,Good,false
ExcelScript.ShapeLineFormat,setColor(color),Method,Fine,false
ExcelScript.ShapeLineFormat,setDashStyle(dashStyle),Method,Good,false
ExcelScript.ShapeLineFormat,setStyle(style),Method,Good,false
ExcelScript.ShapeLineFormat,setTransparency(transparency),Method,Good,false
ExcelScript.ShapeLineFormat,setVisible(visible),Method,Good,false
ExcelScript.ShapeLineFormat,setWeight(weight),Method,Good,false
ExcelScript.ShapeLineStyle,N/A,Class,Poor,false
ExcelScript.ShapeLineStyle,single,EnumField,Poor,false
ExcelScript.ShapeLineStyle,thickBetweenThin,EnumField,Poor,false
ExcelScript.ShapeLineStyle,thickThin,EnumField,Good,false
ExcelScript.ShapeLineStyle,thinThick,EnumField,Good,false
ExcelScript.ShapeLineStyle,thinThin,EnumField,Poor,false
ExcelScript.ShapeScaleFrom,N/A,Class,Fine,false
ExcelScript.ShapeScaleFrom,scaleFromBottomRight,EnumField,Missing,false
ExcelScript.ShapeScaleFrom,scaleFromMiddle,EnumField,Missing,false
ExcelScript.ShapeScaleFrom,scaleFromTopLeft,EnumField,Missing,false
ExcelScript.ShapeScaleType,N/A,Class,Fine,false
ExcelScript.ShapeScaleType,currentSize,EnumField,Missing,false
ExcelScript.ShapeScaleType,originalSize,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalAlignment,N/A,Class,Fine,false
ExcelScript.ShapeTextHorizontalAlignment,center,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalAlignment,distributed,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalAlignment,justify,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalAlignment,justifyLow,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalAlignment,left,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalAlignment,right,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalAlignment,thaiDistributed,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalOverflow,N/A,Class,Fine,false
ExcelScript.ShapeTextHorizontalOverflow,clip,EnumField,Missing,false
ExcelScript.ShapeTextHorizontalOverflow,overflow,EnumField,Missing,false
ExcelScript.ShapeTextOrientation,N/A,Class,Fine,false
ExcelScript.ShapeTextOrientation,eastAsianVertical,EnumField,Missing,false
ExcelScript.ShapeTextOrientation,horizontal,EnumField,Missing,false
ExcelScript.ShapeTextOrientation,mongolianVertical,EnumField,Missing,false
ExcelScript.ShapeTextOrientation,vertical,EnumField,Missing,false
ExcelScript.ShapeTextOrientation,vertical270,EnumField,Missing,false
ExcelScript.ShapeTextOrientation,wordArtVertical,EnumField,Missing,false
ExcelScript.ShapeTextOrientation,wordArtVerticalRTL,EnumField,Missing,false
ExcelScript.ShapeTextReadingOrder,N/A,Class,Fine,false
ExcelScript.ShapeTextReadingOrder,leftToRight,EnumField,Missing,false
ExcelScript.ShapeTextReadingOrder,rightToLeft,EnumField,Missing,false
ExcelScript.ShapeTextVerticalAlignment,N/A,Class,Fine,false
ExcelScript.ShapeTextVerticalAlignment,bottom,EnumField,Missing,false
ExcelScript.ShapeTextVerticalAlignment,distributed,EnumField,Missing,false
ExcelScript.ShapeTextVerticalAlignment,justified,EnumField,Missing,false
ExcelScript.ShapeTextVerticalAlignment,middle,EnumField,Missing,false
ExcelScript.ShapeTextVerticalAlignment,top,EnumField,Missing,false
ExcelScript.ShapeTextVerticalOverflow,N/A,Class,Fine,false
ExcelScript.ShapeTextVerticalOverflow,clip,EnumField,Fine,false
ExcelScript.ShapeTextVerticalOverflow,ellipsis,EnumField,Fine,false
ExcelScript.ShapeTextVerticalOverflow,overflow,EnumField,Fine,false
ExcelScript.ShapeType,N/A,Class,Poor,false
ExcelScript.ShapeType,geometricShape,EnumField,Missing,false
ExcelScript.ShapeType,group,EnumField,Missing,false
ExcelScript.ShapeType,image,EnumField,Missing,false
ExcelScript.ShapeType,line,EnumField,Missing,false
ExcelScript.ShapeType,unsupported,EnumField,Missing,false
ExcelScript.ShapeZOrder,N/A,Class,Fine,false
ExcelScript.ShapeZOrder,bringForward,EnumField,Missing,false
ExcelScript.ShapeZOrder,bringToFront,EnumField,Missing,false
ExcelScript.ShapeZOrder,sendBackward,EnumField,Missing,false
ExcelScript.ShapeZOrder,sendToBack,EnumField,Missing,false
ExcelScript.SheetVisibility,N/A,Class,Missing,false
ExcelScript.SheetVisibility,hidden,EnumField,Missing,false
ExcelScript.SheetVisibility,veryHidden,EnumField,Missing,false
ExcelScript.SheetVisibility,visible,EnumField,Missing,false
ExcelScript.ShowAsCalculation,N/A,Class,Poor,false
ExcelScript.ShowAsCalculation,differenceFrom,EnumField,Poor,false
ExcelScript.ShowAsCalculation,index,EnumField,Fine,false
ExcelScript.ShowAsCalculation,none,EnumField,Poor,false
ExcelScript.ShowAsCalculation,percentDifferenceFrom,EnumField,Poor,false
ExcelScript.ShowAsCalculation,percentOf,EnumField,Poor,false
ExcelScript.ShowAsCalculation,percentOfColumnTotal,EnumField,Poor,false
ExcelScript.ShowAsCalculation,percentOfGrandTotal,EnumField,Poor,false
ExcelScript.ShowAsCalculation,percentOfParentColumnTotal,EnumField,Fine,false
ExcelScript.ShowAsCalculation,percentOfParentRowTotal,EnumField,Fine,false
ExcelScript.ShowAsCalculation,percentOfParentTotal,EnumField,Fine,false
ExcelScript.ShowAsCalculation,percentOfRowTotal,EnumField,Poor,false
ExcelScript.ShowAsCalculation,percentRunningTotal,EnumField,Poor,false
ExcelScript.ShowAsCalculation,rankAscending,EnumField,Poor,false
ExcelScript.ShowAsCalculation,rankDecending,EnumField,Poor,false
ExcelScript.ShowAsCalculation,runningTotal,EnumField,Poor,false
ExcelScript.ShowAsCalculation,unknown,EnumField,Poor,false
ExcelScript.ShowAsRule,N/A,Class,Missing,false
ExcelScript.ShowAsRule,baseField,Method,Fine,false
ExcelScript.ShowAsRule,baseItem,Method,Fine,false
ExcelScript.ShowAsRule,calculation,Method,Good,false
ExcelScript.Slicer,N/A,Class,Poor,false
ExcelScript.Slicer,clearFilters(),Method,Poor,false
ExcelScript.Slicer,delete(),Method,Poor,false
ExcelScript.Slicer,getCaption(),Method,Poor,false
ExcelScript.Slicer,getHeight(),Method,Good,false
ExcelScript.Slicer,getId(),Method,Poor,false
ExcelScript.Slicer,getIsFilterCleared(),Method,Fine,false
ExcelScript.Slicer,getLeft(),Method,Good,false
ExcelScript.Slicer,getName(),Method,Poor,false
ExcelScript.Slicer,getSelectedItems(),Method,Poor,false
ExcelScript.Slicer,getSlicerItem(key),Method,Good,false
ExcelScript.Slicer,getSlicerItems(),Method,Fine,false
ExcelScript.Slicer,getSortBy(),Method,Good,false
ExcelScript.Slicer,getStyle(),Method,Good,false
ExcelScript.Slicer,getTop(),Method,Good,false
ExcelScript.Slicer,getWidth(),Method,Good,false
ExcelScript.Slicer,getWorksheet(),Method,Poor,false
ExcelScript.Slicer,selectItems(items),Method,Good,false
ExcelScript.Slicer,setCaption(caption),Method,Poor,false
ExcelScript.Slicer,setHeight(height),Method,Good,false
ExcelScript.Slicer,setLeft(left),Method,Good,false
