Package,Class,Field,Type,Description Rating,Has Example?
ExcelScript,ExcelScript.FilterDatetimeSpecificity,"month",EnumField,Missing,false
ExcelScript,ExcelScript.FilterDatetimeSpecificity,"second",EnumField,Missing,false
ExcelScript,ExcelScript.FilterDatetimeSpecificity,"year",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,N/A,Enum,Missing,true
ExcelScript,ExcelScript.FilterOn,"bottomItems",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"bottomPercent",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"cellColor",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"custom",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"dynamic",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"fontColor",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"icon",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"topItems",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"topPercent",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOn,"values",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOperator,N/A,Enum,Missing,true
ExcelScript,ExcelScript.FilterOperator,"and",EnumField,Missing,false
ExcelScript,ExcelScript.FilterOperator,"or",EnumField,Missing,false
ExcelScript,ExcelScript.FilterPivotHierarchy,N/A,Interface,Fine,true
ExcelScript,ExcelScript.FilterPivotHierarchy,"getEnableMultipleFilterItems()",Method,Fine,false
ExcelScript,ExcelScript.FilterPivotHierarchy,"getFields()",Method,Good,false
ExcelScript,ExcelScript.FilterPivotHierarchy,"getId()",Method,Fine,false
ExcelScript,ExcelScript.FilterPivotHierarchy,"getName()",Method,Fine,true
ExcelScript,ExcelScript.FilterPivotHierarchy,"getPivotField(name)",Method,Excellent,false
ExcelScript,ExcelScript.FilterPivotHierarchy,"getPosition()",Method,Fine,false
ExcelScript,ExcelScript.FilterPivotHierarchy,"setEnableMultipleFilterItems(enableMultipleFilterItems)",Method,Fine,false
ExcelScript,ExcelScript.FilterPivotHierarchy,"setName(name)",Method,Fine,false
ExcelScript,ExcelScript.FilterPivotHierarchy,"setPosition(position)",Method,Fine,false
ExcelScript,ExcelScript.FilterPivotHierarchy,"setToDefault()",Method,Fine,false
ExcelScript,ExcelScript.FormatProtection,N/A,Interface,Fine,false
ExcelScript,ExcelScript.FormatProtection,"getFormulaHidden()",Method,Great,false
ExcelScript,ExcelScript.FormatProtection,"getLocked()",Method,Great,false
ExcelScript,ExcelScript.FormatProtection,"setFormulaHidden(formulaHidden)",Method,Great,false
ExcelScript,ExcelScript.FormatProtection,"setLocked(locked)",Method,Great,false
ExcelScript,ExcelScript.GeometricShape,N/A,Interface,Good,false
ExcelScript,ExcelScript.GeometricShape,"getId()",Method,Fine,false
ExcelScript,ExcelScript.GeometricShapeType,N/A,Enum,Good,true
ExcelScript,ExcelScript.GeometricShapeType,"accentBorderCallout1",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"accentBorderCallout2",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"accentBorderCallout3",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"accentCallout1",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"accentCallout2",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"accentCallout3",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonBackPrevious",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonBeginning",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonBlank",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonDocument",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonEnd",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonForwardNext",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonHelp",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonHome",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonInformation",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonMovie",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonReturn",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"actionButtonSound",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"arc",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"bentArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"bentUpArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"bevel",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"blockArc",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"borderCallout1",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"borderCallout2",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"borderCallout3",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"bracePair",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"bracketPair",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"callout1",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"callout2",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"callout3",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"can",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"chartPlus",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"chartStar",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"chartX",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"chevron",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"chord",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"circularArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"cloud",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"cloudCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"corner",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"cornerTabs",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"cube",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"curvedDownArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"curvedLeftArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"curvedRightArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"curvedUpArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"decagon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"diagonalStripe",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"diamond",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"dodecagon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"donut",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"doubleWave",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"downArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"downArrowCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"ellipse",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"ellipseRibbon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"ellipseRibbon2",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartAlternateProcess",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartCollate",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartConnector",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartDecision",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartDelay",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartDisplay",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartDocument",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartExtract",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartInputOutput",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartInternalStorage",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartMagneticDisk",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartMagneticDrum",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartMagneticTape",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartManualInput",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartManualOperation",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartMerge",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartMultidocument",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartOfflineStorage",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartOffpageConnector",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartOnlineStorage",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartOr",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartPredefinedProcess",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartPreparation",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartProcess",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartPunchedCard",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartPunchedTape",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartSort",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartSummingJunction",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"flowChartTerminator",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"foldedCorner",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"frame",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"funnel",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"gear6",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"gear9",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"halfFrame",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"heart",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"heptagon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"hexagon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"homePlate",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"horizontalScroll",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"irregularSeal1",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"irregularSeal2",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftArrowCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftBrace",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftBracket",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftCircularArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftRightArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftRightArrowCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftRightCircularArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftRightRibbon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftRightUpArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"leftUpArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"lightningBolt",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"lineInverse",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"mathDivide",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"mathEqual",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"mathMinus",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"mathMultiply",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"mathNotEqual",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"mathPlus",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"moon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"nonIsoscelesTrapezoid",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"noSmoking",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"notchedRightArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"octagon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"parallelogram",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"pentagon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"pie",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"pieWedge",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"plaque",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"plaqueTabs",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"plus",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"quadArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"quadArrowCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"rectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"ribbon",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"ribbon2",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"rightArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"rightArrowCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"rightBrace",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"rightBracket",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"rightTriangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"round1Rectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"round2DiagonalRectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"round2SameRectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"roundRectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"smileyFace",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"snip1Rectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"snip2DiagonalRectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"snip2SameRectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"snipRoundRectangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"squareTabs",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star10",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star12",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star16",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star24",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star32",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star4",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star5",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star6",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star7",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"star8",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"stripedRightArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"sun",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"swooshArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"teardrop",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"trapezoid",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"triangle",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"upArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"upArrowCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"upDownArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"upDownArrowCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"uturnArrow",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"verticalScroll",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"wave",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"wedgeEllipseCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"wedgeRectCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GeometricShapeType,"wedgeRRectCallout",EnumField,Missing,false
ExcelScript,ExcelScript.GroupOption,N/A,Enum,Missing,true
ExcelScript,ExcelScript.GroupOption,"byColumns",EnumField,Good,false
ExcelScript,ExcelScript.GroupOption,"byRows",EnumField,Fine,false
ExcelScript,ExcelScript.HeaderFooter,N/A,Interface,Missing,false
ExcelScript,ExcelScript.HeaderFooter,"getCenterFooter()",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"getCenterHeader()",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"getLeftFooter()",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"getLeftHeader()",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"getRightFooter()",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"getRightHeader()",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"setCenterFooter(centerFooter)",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"setCenterHeader(centerHeader)",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"setLeftFooter(leftFooter)",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"setLeftHeader(leftHeader)",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"setRightFooter(rightFooter)",Method,Good,false
ExcelScript,ExcelScript.HeaderFooter,"setRightHeader(rightHeader)",Method,Good,false
ExcelScript,ExcelScript.HeaderFooterGroup,N/A,Interface,Missing,false
ExcelScript,ExcelScript.HeaderFooterGroup,"getDefaultForAllPages()",Method,Fine,false
ExcelScript,ExcelScript.HeaderFooterGroup,"getEvenPages()",Method,Fine,false
ExcelScript,ExcelScript.HeaderFooterGroup,"getFirstPage()",Method,Fine,false
ExcelScript,ExcelScript.HeaderFooterGroup,"getOddPages()",Method,Fine,false
ExcelScript,ExcelScript.HeaderFooterGroup,"getState()",Method,Fine,false
ExcelScript,ExcelScript.HeaderFooterGroup,"getUseSheetMargins()",Method,Great,false
ExcelScript,ExcelScript.HeaderFooterGroup,"getUseSheetScale()",Method,Great,false
ExcelScript,ExcelScript.HeaderFooterGroup,"setState(state)",Method,Fine,false
ExcelScript,ExcelScript.HeaderFooterGroup,"setUseSheetMargins(useSheetMargins)",Method,Great,false
ExcelScript,ExcelScript.HeaderFooterGroup,"setUseSheetScale(useSheetScale)",Method,Great,false
ExcelScript,ExcelScript.HeaderFooterState,N/A,Enum,Missing,false
ExcelScript,ExcelScript.HeaderFooterState,"default",EnumField,Great,false
ExcelScript,ExcelScript.HeaderFooterState,"firstAndDefault",EnumField,Excellent,false
ExcelScript,ExcelScript.HeaderFooterState,"firstOddAndEven",EnumField,Excellent,false
ExcelScript,ExcelScript.HeaderFooterState,"oddAndEven",EnumField,Great,false
ExcelScript,ExcelScript.HorizontalAlignment,N/A,Enum,Missing,true
ExcelScript,ExcelScript.HorizontalAlignment,"center",EnumField,Missing,false
ExcelScript,ExcelScript.HorizontalAlignment,"centerAcrossSelection",EnumField,Missing,false
ExcelScript,ExcelScript.HorizontalAlignment,"distributed",EnumField,Missing,false
ExcelScript,ExcelScript.HorizontalAlignment,"fill",EnumField,Missing,false
ExcelScript,ExcelScript.HorizontalAlignment,"general",EnumField,Missing,false
ExcelScript,ExcelScript.HorizontalAlignment,"justify",EnumField,Missing,false
ExcelScript,ExcelScript.HorizontalAlignment,"left",EnumField,Missing,false
ExcelScript,ExcelScript.HorizontalAlignment,"right",EnumField,Missing,false
ExcelScript,ExcelScript.Icon,N/A,Interface,Poor,false
ExcelScript,ExcelScript.Icon,"index",Property,Great,false
ExcelScript,ExcelScript.Icon,"set",Property,Great,false
ExcelScript,ExcelScript.IconSet,N/A,Enum,Missing,true
ExcelScript,ExcelScript.IconSet,"fiveArrows",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fiveArrowsGray",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fiveBoxes",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fiveQuarters",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fiveRating",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fourArrows",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fourArrowsGray",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fourRating",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fourRedToBlack",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"fourTrafficLights",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"invalid",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeArrows",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeArrowsGray",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeFlags",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeSigns",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeStars",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeSymbols",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeSymbols2",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeTrafficLights1",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeTrafficLights2",EnumField,Missing,false
ExcelScript,ExcelScript.IconSet,"threeTriangles",EnumField,Missing,false
ExcelScript,ExcelScript.IconSetConditionalFormat,N/A,Interface,Fine,true
ExcelScript,ExcelScript.IconSetConditionalFormat,"getCriteria()",Method,Excellent,false
ExcelScript,ExcelScript.IconSetConditionalFormat,"getReverseIconOrder()",Method,Great,false
ExcelScript,ExcelScript.IconSetConditionalFormat,"getShowIconOnly()",Method,Good,false
ExcelScript,ExcelScript.IconSetConditionalFormat,"getStyle()",Method,Good,false
ExcelScript,ExcelScript.IconSetConditionalFormat,"setCriteria(criteria)",Method,Excellent,false
ExcelScript,ExcelScript.IconSetConditionalFormat,"setReverseIconOrder(reverseIconOrder)",Method,Great,false
ExcelScript,ExcelScript.IconSetConditionalFormat,"setShowIconOnly(showIconOnly)",Method,Good,false
ExcelScript,ExcelScript.IconSetConditionalFormat,"setStyle(style)",Method,Good,false
ExcelScript,ExcelScript.Image,N/A,Interface,Good,true
ExcelScript,ExcelScript.Image,"getFormat()",Method,Good,false
ExcelScript,ExcelScript.Image,"getId()",Method,Fine,false
ExcelScript,ExcelScript.Image,"getShape()",Method,Good,false
ExcelScript,ExcelScript.ImageFittingMode,N/A,Enum,Missing,true
ExcelScript,ExcelScript.ImageFittingMode,"fill",EnumField,Missing,false
ExcelScript,ExcelScript.ImageFittingMode,"fit",EnumField,Missing,false
ExcelScript,ExcelScript.ImageFittingMode,"fitAndCenter",EnumField,Missing,false
ExcelScript,ExcelScript.InsertShiftDirection,N/A,Enum,Great,true
ExcelScript,ExcelScript.InsertShiftDirection,"down",EnumField,Missing,false
ExcelScript,ExcelScript.InsertShiftDirection,"right",EnumField,Missing,false
ExcelScript,ExcelScript.IterativeCalculation,N/A,Interface,Fine,false
ExcelScript,ExcelScript.IterativeCalculation,"getEnabled()",Method,Good,false
ExcelScript,ExcelScript.IterativeCalculation,"getMaxChange()",Method,Good,false
ExcelScript,ExcelScript.IterativeCalculation,"getMaxIteration()",Method,Fine,false
ExcelScript,ExcelScript.IterativeCalculation,"setEnabled(enabled)",Method,Good,false
ExcelScript,ExcelScript.IterativeCalculation,"setMaxChange(maxChange)",Method,Good,false
ExcelScript,ExcelScript.IterativeCalculation,"setMaxIteration(maxIteration)",Method,Fine,false
ExcelScript,ExcelScript.KeyboardDirection,N/A,Enum,Missing,true
ExcelScript,ExcelScript.KeyboardDirection,"down",EnumField,Missing,false
ExcelScript,ExcelScript.KeyboardDirection,"left",EnumField,Missing,false
ExcelScript,ExcelScript.KeyboardDirection,"right",EnumField,Missing,false
ExcelScript,ExcelScript.KeyboardDirection,"up",EnumField,Missing,false
ExcelScript,ExcelScript.LabelFilterCondition,N/A,Enum,Excellent,true
ExcelScript,ExcelScript.LabelFilterCondition,"beginsWith",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"between",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"contains",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"endsWith",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"equals",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"greaterThan",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"greaterThanOrEqualTo",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"lessThan",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"lessThanOrEqualTo",EnumField,Excellent,false
ExcelScript,ExcelScript.LabelFilterCondition,"unknown",EnumField,Good,false
ExcelScript,ExcelScript.Line,N/A,Interface,Good,false
ExcelScript,ExcelScript.Line,"connectBeginShape(shape, connectionSite)",Method,Fine,false
ExcelScript,ExcelScript.Line,"connectEndShape(shape, connectionSite)",Method,Fine,false
ExcelScript,ExcelScript.Line,"disconnectBeginShape()",Method,Fine,false
ExcelScript,ExcelScript.Line,"disconnectEndShape()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getBeginArrowheadLength()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getBeginArrowheadStyle()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getBeginArrowheadWidth()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getBeginConnectedShape()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getBeginConnectedSite()",Method,Great,false
ExcelScript,ExcelScript.Line,"getConnectorType()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getEndArrowheadLength()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getEndArrowheadStyle()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getEndArrowheadWidth()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getEndConnectedShape()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getEndConnectedSite()",Method,Great,false
ExcelScript,ExcelScript.Line,"getId()",Method,Fine,false
ExcelScript,ExcelScript.Line,"getIsBeginConnected()",Method,Good,false
